ID,Sensor1,Sensor2,Sensor3,Sensor4,Compound
4541,4112980,10975441,4801953,313736,Toluene
4542,4104010,10460144,4843945,315141,Toluene
4543,4111170,11308138,4958663,315068,Toluene
4544,4113560,11090773,4765596,313099,Toluene
4545,4124330,11040127,4794159,318397,Toluene
4546,4108080,11559601,4796775,316540,Toluene
4547,4123240,11536013,4966015,318623,Toluene
4548,4136230,10819642,4825417,314847,Toluene
4549,4136430,11471070,4895513,313565,Toluene
4550,4141420,10522829,4783337,317028,Toluene
4551,4152340,10722680,4810419,319879,Toluene
4552,4152830,11523761,4917700,313692,Toluene
4553,4140570,11670091,4953015,312828,Toluene
4554,4142800,11456214,4794458,315435,Toluene
4555,4133480,10543839,4922104,312226,Toluene
4556,4134530,11066869,4807651,316039,Toluene
4557,4156520,10620610,4838429,312539,Toluene
4558,4163050,10990550,4874708,317199,Toluene
4559,4195450,10442955,4834874,315145,Toluene
4560,4282490,11131712,4825548,314329,Toluene
4561,4310530,10586328,4843135,317396,Toluene
4562,4333170,11235606,4869794,318741,Toluene
4563,4358940,10931321,4932297,315789,Toluene
4564,4403110,11423145,4922506,318633,Toluene
4565,6039000,28408400,6492140,373070,Xylene
4566,6045770,26673700,6425850,373128,Xylene
4567,6047360,27079800,6411770,372767,Xylene
4568,6050540,28438400,6432460,373123,Xylene
4569,6045170,28366900,6420300,372904,Xylene
4570,6044310,28459500,6415270,372956,Xylene
4571,6034820,28397500,6445770,372657,Xylene
4572,6049860,27976700,6467740,373148,Xylene
4573,6064590,27789600,6464700,372524,Xylene
4574,6070790,26320900,6447930,371998,Xylene
4575,6067460,27361600,6433630,371624,Xylene
4576,6105360,27360600,6453520,371617,Xylene
4577,6087980,29319400,6434420,371739,Xylene
4578,6110400,28751200,6418400,371302,Xylene
4579,6106740,28561000,6426990,371806,Xylene
4580,6143210,28743500,6400500,371512,Xylene
4581,6141170,28906800,6369420,371248,Xylene
4582,6147720,29323300,6387790,371235,Xylene
4583,6197560,28915700,6419750,370518,Xylene
4584,6182100,29043500,6213100,370635,Xylene
4585,6156580,28657800,6221790,370402,Xylene
4586,6175740,29051500,6248260,370126,Xylene
4587,6192920,29375200,6234580,371408,Xylene
4588,6205450,29277200,6215060,371624,Xylene
4589,6204270,29796900,6219480,371896,Xylene
4590,6222290,29485400,6220400,371183,Xylene
4591,6214890,30052100,6216800,371041,Xylene
4592,6248370,30609600,6216310,370675,Xylene
4593,6284160,31253100,6240670,370757,Xylene
4594,6284120,31121800,6273200,370803,Xylene
4595,6318510,31143000,6256090,370671,Xylene
4596,6311550,31830600,6266390,371290,Xylene
4597,6313500,32412400,6255420,370936,Xylene
4598,6348100,31750500,6261160,370828,Xylene
4599,6390170,33820800,6402330,370954,Xylene
4600,6392730,31168600,6373430,372063,Xylene
4601,6388560,31963200,6355520,371886,Xylene
4602,6407190,31025600,6334630,372367,Xylene
4603,6411610,31591700,6326620,371968,Xylene
4604,6450970,32179300,6327890,372260,Xylene
4605,6442650,29208300,6299470,372010,Xylene
4606,6441490,28415500,6285130,371926,Xylene
4607,6424140,28144500,6272210,372446,Xylene
4608,6405000,28752700,6274250,371930,Xylene
4609,6396360,28895700,6251510,371876,Xylene
4610,6397000,29465000,6248020,371893,Xylene
4611,6212590,27227400,6247200,372345,Xylene
4612,6212710,27289200,6223760,372567,Xylene
4613,6180850,27885400,6218610,372774,Xylene
4614,6191230,27602700,6200540,372361,Xylene
4615,6183660,27915200,6182960,372693,Xylene
4616,6126410,28084800,6167320,372920,Xylene
4617,6093370,28059700,6173830,373629,Xylene
4618,6079020,27907900,6166460,373009,Xylene
4619,6051450,28201200,6157110,372610,Xylene
4620,6012500,28166100,6122680,372827,Xylene
4621,5981360,28247900,6126340,372560,Xylene
4622,5994020,28453200,6114530,372767,Xylene
4623,6018150,28299400,6095180,372759,Xylene
4624,6054330,28867300,6115820,372244,Xylene
4625,6051300,28884800,6118900,372126,Xylene
4626,6046330,29189500,6108570,373212,Xylene
4627,5995800,29210300,6092670,372845,Xylene
4628,5965150,29334600,6100750,373593,Xylene
4629,5933050,29191200,6093280,373239,Xylene
4630,5918320,29161700,6082020,373957,Xylene
4631,5918940,29068700,6080020,373797,Xylene
4632,5906340,28814500,6068270,373253,Xylene
4633,5915200,31570300,6039900,374030,Xylene
4634,5940770,31905900,6014760,374221,Xylene
4635,5925380,32147000,6029480,374041,Xylene
4636,5924260,32693600,6043860,373786,Xylene
4637,5914220,32302100,6052440,373920,Xylene
4638,5890410,31945900,6040220,374153,Xylene
4639,5876750,31724600,6037000,374283,Xylene
4640,5864940,30075700,6029300,374204,Xylene
4641,5855530,31154300,6011770,374216,Xylene
4642,5851650,30734500,6002020,374095,Xylene
4643,5824580,31673000,5996170,374480,Xylene
4644,5814400,31732500,6008230,374899,Xylene
4645,5827860,32179600,6020800,374603,Xylene
4646,5831720,32097300,5981660,375104,Xylene
4647,5819750,31917500,5965960,375704,Xylene
4648,5809130,31280000,5959610,373031,Xylene
4649,5787970,30118800,5949210,373260,Xylene
4650,5757880,29773900,5964270,373068,Xylene
4651,5728560,29094500,5961290,372192,Xylene
4652,5739710,32041500,5940590,372098,Xylene
4653,5719330,32112200,5925160,371743,Xylene
4654,5714300,26814500,5918630,371533,Xylene
4655,5722550,33896400,5935580,371361,Xylene
4656,5719780,33749300,5949780,371106,Xylene
4657,5691430,33961000,5929740,370774,Xylene
4658,5690590,33199000,5923180,370184,Xylene
4659,5687500,34049500,5943750,370162,Xylene
4660,5677060,33614100,5941020,369421,Xylene
4661,5663320,33624200,5939610,369096,Xylene
4662,5635850,29972900,5894750,368499,Xylene
4663,5625910,30851200,5880600,368374,Xylene
4664,5618310,29993800,5873250,368629,Xylene
4665,5599190,30257000,5851820,368137,Xylene
4666,5579030,30520200,5867960,368024,Xylene
4667,5580020,30599900,5862690,367836,Xylene
4668,5564420,29978800,5859960,368140,Xylene
4669,5550740,29999200,5871070,367894,Xylene
4670,5565590,29998700,5866300,367692,Xylene
4671,5569470,29333700,5846300,367405,Xylene
4672,5538680,29501100,5829830,367178,Xylene
4673,5528330,30117600,5825890,367167,Xylene
4674,5534450,29562600,5829770,366995,Xylene
4675,5506610,29392900,5843360,366480,Xylene
4676,5454250,27291100,5841860,366890,Xylene
4677,5429140,28325400,5834020,367506,Xylene
4678,5431890,28718800,5823520,366840,Xylene
4679,5417630,28813500,5826960,366155,Xylene
4680,5413850,29178000,5836360,365885,Xylene
4681,5414320,29179200,5845730,365623,Xylene
4682,5394590,28412000,5835340,365633,Xylene
4683,5389810,28333600,5842480,365610,Xylene
4684,5363240,29247300,5845060,365250,Xylene
4685,5363370,29198600,5855030,365195,Xylene
4686,5372690,29539800,5861160,365265,Xylene
4687,5361490,30243300,5877110,365098,Xylene
4688,5340540,30602200,5869600,365093,Xylene
4689,5311690,29843800,5870580,364959,Xylene
4690,5307970,29875900,5859960,365115,Xylene
4691,5281690,28769900,5853390,364864,Xylene
4692,5257990,27881600,5864440,364884,Xylene
4693,5243690,28711400,5855380,364927,Xylene
4694,5238780,27508200,5839000,364902,Xylene
4695,5244680,24284300,5824390,364752,Xylene
4696,5229170,22311000,5822120,364402,Xylene
4697,5214260,22037700,5811790,364450,Xylene
4698,5220600,22334900,5806090,364356,Xylene
4699,5208150,23568800,5805460,364332,Xylene
4700,5191890,24891900,5816400,364601,Xylene
4701,5185740,25323700,5809530,364573,Xylene
4702,5178530,26967200,5811620,364385,Xylene
4703,5151110,25438800,5831290,364284,Xylene
4704,5157940,23520500,5831070,364011,Xylene
4705,5126960,22696900,5821560,364015,Xylene
4706,5106070,20800400,5824140,364176,Xylene
4707,5088320,21417400,5811470,364240,Xylene
4708,5081830,21569600,5805460,364063,Xylene
4709,5090250,21056400,5797550,363897,Xylene
4710,5078790,22799500,5787420,364045,Xylene
4711,5038550,22612300,5787520,363820,Xylene
4712,5011390,22162000,5799930,363836,Xylene
4713,5019030,22263500,5812150,363543,Xylene
4714,5004180,22411500,5806300,363400,Xylene
4715,5001890,21923600,5797910,362993,Xylene
4716,4972380,21416000,5792670,363161,Xylene
4717,5014380,22112500,5777910,363286,Xylene
4718,5015870,23146600,5752040,362969,Xylene
4719,4992820,22802200,5746890,362739,Xylene
4720,4986740,22930900,5771520,362761,Xylene
4721,4949960,23605400,5778340,362842,Xylene
4722,4920310,23784400,5778530,362648,Xylene
4723,4909800,23314700,5767550,362610,Xylene
4724,4882750,23693400,5783040,362348,Xylene
4725,4856500,23432100,5765110,362403,Xylene
4726,4890760,23513100,5756560,362118,Xylene
4727,4903470,22102000,5745180,361727,Xylene
4728,4889410,22859900,5741630,361571,Xylene
4729,4878520,24305100,5732880,361592,Xylene
4730,4883190,20485900,5743350,361533,Xylene
4731,4876770,18963300,5739080,361297,Xylene
4732,4882190,18919200,5717980,361590,Xylene
4733,4876380,19355100,5720140,361234,Xylene
4734,4879530,19199400,5712410,361052,Xylene
4735,4845280,19885800,5713490,361165,Xylene
4736,4845510,19794400,5716620,361156,Xylene
4737,4860320,19482000,5714400,360902,Xylene
4738,4870750,19135800,5695940,360849,Xylene
4739,4891240,19041000,5676030,360708,Xylene
4740,4870420,18975800,5673350,360419,Xylene
4741,4878270,19145400,5662180,360344,Xylene
4742,4896840,20587500,5667470,360499,Xylene
4743,4924720,19882100,5661040,360699,Xylene
4744,4871140,18197200,5643720,361052,Xylene
4745,4850330,18058100,5651170,361026,Xylene
4746,4844390,19207400,5642000,360736,Xylene
4747,4823960,18945700,5646210,360777,Xylene
4748,4781270,18792500,5646420,360734,Xylene
4749,4748860,18629900,5638820,360533,Xylene
4750,4723040,19417800,5633070,360535,Xylene
4751,4720690,19184400,5626390,360445,Xylene
4752,4730020,18464300,5641060,360363,Xylene
4753,4722890,18621300,5625760,360501,Xylene
4754,4669770,18339600,5631240,360684,Xylene
4755,4673550,18280200,5634720,360557,Xylene
4756,4656460,18185700,5633160,360318,Xylene
4757,4681400,18323000,5617680,360444,Xylene
4758,4683480,18941100,5625010,360439,Xylene
4759,4679830,18895600,5623680,360393,Xylene
4760,4687540,19552900,5608780,360404,Xylene
4761,4683570,19098100,5593010,360602,Xylene
4762,4665510,19844900,5578950,360482,Xylene
4763,4657840,18940900,5557710,360216,Xylene
4764,4642940,18235900,5538440,359997,Xylene
4765,4667720,18212600,5525040,359878,Xylene
4766,4658250,18231800,5513560,359900,Xylene
4767,4640210,18200300,5507090,359781,Xylene
4768,4645170,18202300,5494700,359911,Xylene
4769,4615260,18920400,5480830,359506,Xylene
4770,4616960,19094000,5467450,359485,Xylene
4771,4640060,18696600,5481640,359077,Xylene
4772,4631670,18769200,5452240,359037,Xylene
4773,4639370,19296500,5450430,359024,Xylene
4774,4621940,19319800,5464770,358838,Xylene
4775,4584950,18675200,5481280,358542,Xylene
4776,4579550,18978700,5453680,358270,Xylene
4777,4602940,18257000,5438620,358194,Xylene
4778,4601900,18409500,5428570,358363,Xylene
4779,4584800,18764000,5415790,358030,Xylene
4780,4575580,18461300,5441500,357750,Xylene
4781,4569580,18460000,5430270,357642,Xylene
4782,4546030,18273600,5423010,357583,Xylene
4783,4541700,19531600,5424750,357306,Xylene
4784,4550440,20286700,5412320,356967,Xylene
4785,4537650,20054000,5365830,356686,Xylene
4786,4543850,20349000,5394040,356391,Xylene
4787,4529000,21270700,5393680,356226,Xylene
4788,4407980,20950300,5384340,356343,Xylene
4789,4415770,21971700,5392830,356306,Xylene
4790,4411890,19241800,5588960,356484,Xylene
4791,4447210,19355300,5627600,356432,Xylene
4792,4443170,19975700,5622230,356146,Xylene
4793,4472300,20029400,5612440,356146,Xylene
4794,4462320,19888500,5593070,356274,Xylene
4795,4451920,19762400,5578960,355935,Xylene
4796,4424510,19754800,5592200,355958,Xylene
4797,4438090,18990500,5592050,355549,Xylene
4798,4393240,19463000,5562650,355328,Xylene
4799,4376390,19697300,5550210,355063,Xylene
4800,4391850,19338300,5539940,354680,Xylene
4801,4405450,19292000,5536560,354517,Xylene
4802,4418530,19736700,5524800,354149,Xylene
4803,4416180,19646100,5520380,353903,Xylene
4804,4408850,20372800,5509520,354030,Xylene
4805,4424090,20580900,5499970,353815,Xylene
4806,4450610,20286400,5503010,353707,Xylene
4807,4426940,20965900,5494470,353532,Xylene
4808,4443870,21310100,5493900,353560,Xylene
4809,4432240,21432800,5489480,353111,Xylene
4810,4442510,23134800,5470070,352995,Xylene
4811,4408990,22610900,5474230,352739,Xylene
4812,4340950,22545000,5470690,352640,Xylene
4813,4360510,24074500,5450410,352359,Xylene
4814,4369870,23443300,5444450,351820,Xylene
4815,4365720,24162300,5447590,351375,Xylene
4816,4372500,24590800,5439940,351201,Xylene
4817,4379610,24521500,5429370,351107,Xylene
4818,4379580,24122200,5425970,350711,Xylene
4819,4370530,23901400,5425840,350571,Xylene
4820,4365530,23286500,5416460,350206,Xylene
4821,4369230,23703000,5398960,350131,Xylene
4822,4352980,24034500,5389540,350072,Xylene
4823,4357200,23779400,5392700,349750,Xylene
4824,4362440,24004600,5393400,349762,Xylene
4825,4377950,23811900,5391790,349318,Xylene
4826,4407130,24020400,5412760,348903,Xylene
4827,4383970,23475200,5404260,348272,Xylene
4828,4372390,23561800,5405500,348186,Xylene
4829,4384610,23716200,5402860,347728,Xylene
4830,4376240,23098200,5399160,347599,Xylene
4831,4385180,23217600,5372860,347375,Xylene
4832,4397630,23673600,5354490,347149,Xylene
4833,4362560,23862300,5343080,346740,Xylene
4834,4400380,22398200,5342580,346298,Xylene
4835,4418030,22632500,5348760,346125,Xylene
4836,4421770,23992500,5349070,346121,Xylene
4837,4420820,23628700,5347060,345752,Xylene
4838,4421420,23343700,5329760,345719,Xylene
4839,4417320,23463100,5333650,345604,Xylene
4840,4414800,22516700,5334270,345389,Xylene
4841,4402220,22625100,5339510,344798,Xylene
4842,4412680,22216400,5346380,344616,Xylene
4843,4401370,21964900,5339190,344116,Xylene
4844,4418150,22286500,5331900,343937,Xylene
4845,4406840,22265800,5320330,344029,Xylene
4846,4390800,22067000,5319850,343581,Xylene
4847,4406440,21927200,5322890,343296,Xylene
4848,4417800,21115100,5310550,343050,Xylene
4849,4412130,20674500,5296350,342854,Xylene
4850,4403870,20646100,5299580,342503,Xylene
4851,4409450,20689600,5291520,341890,Xylene
4852,4413080,20780500,5287960,341764,Xylene
4853,4377170,19563800,5286480,341701,Xylene
4854,4379440,19406700,5293530,341561,Xylene
4855,4371550,19268700,5291960,341418,Xylene
4856,4401920,19920700,5282890,341409,Xylene
4857,4409020,19833800,5291740,341296,Xylene
4858,4406660,19851900,5290200,340765,Xylene
4859,4400300,19996800,5280320,340377,Xylene
4860,4397630,19668900,5279420,340024,Xylene
4861,4393690,19526400,5284550,339600,Xylene
4862,4380230,19523600,5296370,339245,Xylene
4863,4386210,19792800,5292680,339023,Xylene
4864,4394520,19804000,5288600,338865,Xylene
4865,4372710,19725200,5279430,338424,Xylene
4866,4375140,19555200,5273170,338141,Xylene
4867,4368890,19746500,5272130,337918,Xylene
4868,4364690,19467900,5277590,337555,Xylene
4869,4363600,19174300,5295930,337502,Xylene
4870,4387860,20013900,5304170,337479,Xylene
4871,4372480,19991100,5292380,337209,Xylene
4872,4372200,19952100,5310850,336830,Xylene
4873,4376420,19841300,5313860,336211,Xylene
4874,4363740,19580600,5319790,335964,Xylene
4875,4363010,20581300,5316130,335923,Xylene
4876,4366620,19982100,5312790,335842,Xylene
4877,4373110,19918500,5301860,335515,Xylene
4878,4364490,19769100,5300740,334855,Xylene
4879,4363440,20309400,5307350,334567,Xylene
4880,4361520,20326900,5291390,334511,Xylene
4881,4364400,20154400,5286660,334233,Xylene
4882,4350030,20323300,5283720,334094,Xylene
4883,4328100,20738100,5282520,334053,Xylene
4884,4345720,20617000,5282100,334192,Xylene
4885,4345600,20672900,5273960,334337,Xylene
4886,4373280,20348600,5264020,334069,Xylene
4887,4366510,20439200,5264670,333735,Xylene
4888,4357820,20831800,5272780,333201,Xylene
4889,4358030,21108200,5256440,332906,Xylene
4890,4377870,21589600,5254780,332360,Xylene
4891,4363730,21194800,5263340,332196,Xylene
4892,4377130,20753500,5264720,331876,Xylene
4893,4376570,20260900,5263250,331583,Xylene
4894,4366100,19937900,5274790,331378,Xylene
4895,4376420,19770600,5261990,331386,Xylene
4896,4374500,19641300,5255590,331434,Xylene
4897,4366170,19851900,5258510,331001,Xylene
4898,4380400,19503200,5260790,330963,Xylene
4899,4371840,19860500,5262190,330810,Xylene
4900,4384240,17631400,5266610,330546,Xylene
4901,4383090,18228300,5265660,330275,Xylene
4902,4391660,18133700,5281640,329896,Xylene
4903,4384160,18209600,5277110,329543,Xylene
4904,4387060,18264300,5277740,329456,Xylene
4905,4387410,17403000,5273010,329600,Xylene
4906,4382900,18042200,5261760,329615,Xylene
4907,4369570,18154500,5256400,329514,Xylene
4908,4390040,18104900,5268030,329127,Xylene
4909,4406230,17790100,5268930,329100,Xylene
4910,4386040,18229000,5262790,328865,Xylene
4911,4389940,15903200,5263860,328599,Xylene
4912,4395480,15830200,5268480,328642,Xylene
4913,4391960,15559800,5281540,328334,Xylene
4914,4380920,15692800,5285210,328246,Xylene
4915,4382930,15523700,5288130,328161,Xylene
4916,4386690,16071300,5277370,328135,Xylene
4917,4382740,16354700,5272630,328018,Xylene
4918,4367370,16411400,5273110,327641,Xylene
4919,4380150,16496500,5272680,327360,Xylene
4920,4369660,16652900,5268090,327368,Xylene
4921,4393550,16461700,5288250,327086,Xylene
4922,4377530,16294400,5291760,326896,Xylene
4923,4393700,16539600,5275950,326768,Xylene
4924,4386260,17103200,5257090,326690,Xylene
4925,4390460,16193500,5266510,326234,Xylene
4926,4394070,16163800,5261020,326214,Xylene
4927,4395750,16212100,5259410,326122,Xylene
4928,4376010,15988000,5260900,326320,Xylene
4929,4391690,16128100,5262240,326036,Xylene
4930,4390100,16456200,5260190,325885,Xylene
4931,4379060,16286800,5246880,325478,Xylene
4932,4380290,16124900,5247800,325440,Xylene
4933,4372150,15882600,5255400,325143,Xylene
4934,4367100,16044100,5264180,324842,Xylene
4935,4380350,15346800,5265160,324647,Xylene
4936,4385700,15553000,5272050,324611,Xylene
4937,4392890,15194500,5277450,324338,Xylene
4938,4403430,15121000,5270040,324249,Xylene
4939,4391340,15349200,5266390,324431,Xylene
4940,4400070,14588500,5266150,324334,Xylene
4941,4399480,14419300,5263950,323988,Xylene
4942,4401080,14592200,5260090,323922,Xylene
